SO47435|20120229|391
SO47435|20120229|397
SO47435|20120229|401
SO47435|20120229|396
SO47435|20120229|448
SO47435|20120229|393
SO47435|20120229|395
SO47435|20120229|399
SO47435|20120229|447
SO47438|20120229|396
SO47438|20120229|391
SO47438|20120229|393
SO47438|20120229|395
SO47438|20120229|397
SO47438|20120229|399
SO47438|20120229|394
SO47439|20120229|448
SO47439|20120229|407
SO47439|20120229|447
SO47440|20120229|399
SO47441|20120229|393
SO47441|20120229|401
SO47441|20120229|391
SO47441|20120229|399
SO47441|20120229|396
SO47441|20120229|394
SO47441|20120229|395
SO47441|20120229|397
SO47443|20120229|399
SO47445|20120229|399
SO47447|20120229|447
SO47447|20120229|407
SO47447|20120229|403
SO47447|20120229|448
SO47449|20120229|399
SO47450|20120229|403
SO47450|20120229|407
SO47450|20120229|448
SO47450|20120229|447
SO47451|20120229|396
SO47451|20120229|391
SO47451|20120229|395
SO47451|20120229|399
SO47451|20120229|397
SO47451|20120229|401
SO47451|20120229|393
SO47451|20120229|394
SO47454|20120229|448
SO47454|20120229|399
SO47454|20120229|447
SO47454|20120229|401
SO47455|20120229|403
SO47455|20120229|407
SO47456|20120229|397
SO47456|20120229|394
SO47456|20120229|401
SO47456|20120229|399
SO47456|20120229|396
SO47456|20120229|391
SO47456|20120229|393
SO47456|20120229|395
SO47457|20120229|399
SO47458|20120229|397
SO47458|20120229|391
SO47458|20120229|399
SO47458|20120229|396
SO47458|20120229|394
SO47458|20120229|395
SO47458|20120229|393
SO47662|20120330|447
SO47662|20120330|448
SO47662|20120330|394
SO47662|20120330|395
SO47662|20120330|397
SO47662|20120330|399
SO47662|20120330|396
SO47662|20120330|393
SO47662|20120330|391
SO47663|20120330|407
SO47664|20120330|399
SO47666|20120330|401
SO47666|20120330|399
SO47666|20120330|447
SO47666|20120330|448
SO47668|20120330|447
SO47668|20120330|448
SO47668|20120330|407
SO47670|20120330|447
SO47670|20120330|448
SO47673|20120330|399
SO47675|20120330|447
SO47675|20120330|448
SO47676|20120330|399
SO47676|20120330|401
SO47677|20120330|448
SO47677|20120330|393
SO47677|20120330|395
SO47677|20120330|396
SO47677|20120330|447
SO47677|20120330|399
SO47677|20120330|397
SO47677|20120330|394
SO47677|20120330|391
SO47679|20120330|447
SO47679|20120330|401
SO47680|20120330|399
SO47680|20120330|448
SO47681|20120330|399
SO47681|20120330|447
SO47681|20120330|401
SO47683|20120330|448
SO47685|20120330|447
SO47685|20120330|401
SO47685|20120330|399
SO47686|20120330|407
SO47687|20120330|448
SO47693|20120330|399
SO47693|20120330|401
SO47693|20120330|448
SO47694|20120330|447
SO47696|20120330|396
SO47696|20120330|395
SO47696|20120330|397
SO47696|20120330|391
SO47696|20120330|399
SO47696|20120330|393
SO47698|20120330|401
SO47698|20120330|448
SO47698|20120330|399
SO47700|20120330|448
SO47700|20120330|393
SO47700|20120330|396
SO47700|20120330|399
SO47700|20120330|395
SO47700|20120330|447
SO47705|20120330|448
SO47705|20120330|447
SO47706|20120330|399
SO47706|20120330|393
SO47706|20120330|397
SO47706|20120330|391
SO47706|20120330|396
SO47708|20120330|395
SO47708|20120330|448
SO47708|20120330|447
SO47708|20120330|397
SO47708|20120330|399
SO47708|20120330|393
SO47708|20120330|396
SO47708|20120330|391
SO47712|20120330|407
SO47716|20120330|407
SO47716|20120330|447
SO47716|20120330|448
SO47718|20120330|407
SO47718|20120330|448
SO47720|20120330|447
SO47720|20120330|448
SO47721|20120330|447
SO47721|20120330|407
SO47721|20120330|448
SO47724|20120330|447
SO47724|20120330|448
SO47725|20120330|407
SO47725|20120330|448
SO47725|20120330|447
SO47726|20120330|401
SO47726|20120330|448
SO47726|20120330|447
SO47730|20120330|399
SO47962|20120430|399
SO47962|20120430|395
SO47962|20120430|396
SO47962|20120430|393
SO47964|20120430|448
SO47964|20120430|447
SO47967|20120430|391
SO47967|20120430|396
SO47967|20120430|395
SO47967|20120430|397
SO47970|20120430|401
SO47970|20120430|399
SO47973|20120430|447
SO47973|20120430|407
SO47973|20120430|448
SO47975|20120430|407
SO47975|20120430|447
SO47975|20120430|448
SO47976|20120430|401
SO47980|20120430|448
SO47980|20120430|447
SO47982|20120430|399
SO47985|20120430|394
SO47986|20120430|395
SO47986|20120430|396
SO47986|20120430|394
SO47986|20120430|399
SO47986|20120430|447
SO47986|20120430|397
SO47986|20120430|391
SO47986|20120430|448
SO47986|20120430|393
SO47988|20120430|447
SO47988|20120430|407
SO47988|20120430|448
SO47991|20120430|448
SO47991|20120430|399
SO47991|20120430|447
SO47991|20120430|401
SO47992|20120430|391
SO47992|20120430|399
SO47992|20120430|448
SO47992|20120430|394
SO47992|20120430|447
SO47992|20120430|396
SO47992|20120430|393
SO47992|20120430|397
SO47994|20120430|407
SO47996|20120430|395
SO47996|20120430|393
SO47996|20120430|399
SO47996|20120430|397
SO47996|20120430|396
SO47996|20120430|391
SO47999|20120430|397
SO47999|20120430|395
SO47999|20120430|399
SO47999|20120430|394
SO47999|20120430|391
SO47999|20120430|396
SO47999|20120430|393
SO48001|20120430|397
SO48001|20120430|399
SO48001|20120430|396
SO48001|20120430|395
SO48001|20120430|448
SO48001|20120430|393
SO48001|20120430|447
SO48001|20120430|391
SO48005|20120430|448
SO48005|20120430|447
SO48005|20120430|407
SO48010|20120430|396
SO48010|20120430|393
SO48010|20120430|395
SO48010|20120430|399
SO48010|20120430|397
SO48010|20120430|448
SO48010|20120430|391
SO48010|20120430|447
SO48012|20120430|448
SO48012|20120430|447
SO48012|20120430|407
SO48013|20120430|407
SO48016|20120430|447
SO48016|20120430|448
SO48017|20120430|391
SO48017|20120430|448
SO48017|20120430|399
SO48017|20120430|397
SO48017|20120430|394
SO48017|20120430|396
SO48017|20120430|395
SO48017|20120430|393
SO48017|20120430|447
SO48021|20120430|396
SO48021|20120430|391
SO48021|20120430|395
SO48021|20120430|399
SO48021|20120430|397
SO48021|20120430|393
SO48028|20120430|397
SO48028|20120430|448
SO48028|20120430|399
SO48028|20120430|447
SO48028|20120430|391
SO48028|20120430|393
SO48031|20120430|448
SO48031|20120430|447
SO48031|20120430|399
SO48031|20120430|401
SO48032|20120430|407
SO48033|20120430|447
SO48033|20120430|448
SO48035|20120430|448
SO48036|20120430|448
SO48036|20120430|447
SO48037|20120430|407
SO48042|20120430|391
SO48044|20120430|447
SO48048|20120430|448
SO48048|20120430|447
SO48048|20120430|407
SO48049|20120430|401
SO48049|20120430|447
SO48049|20120430|399
SO48049|20120430|448
SO48050|20120430|407
SO48051|20120430|401
SO48051|20120430|399
SO48052|20120430|397
SO48052|20120430|395
SO48052|20120430|394
SO48052|20120430|391
SO48052|20120430|396
SO48052|20120430|393
SO48052|20120430|399
SO48053|20120430|399
SO48053|20120430|401
SO48056|20120430|407
SO48057|20120430|407
SO48057|20120430|448
SO48057|20120430|447
SO48058|20120430|394
SO48059|20120430|447
SO48059|20120430|448
SO48063|20120430|397
SO48063|20120430|399
SO48063|20120430|448
SO48063|20120430|396
SO48063|20120430|394
SO48063|20120430|393
SO48063|20120430|391
SO48063|20120430|395
SO48063|20120430|447
SO48064|20120430|391
SO48065|20120430|448
SO48065|20120430|447
SO48066|20120430|399
SO48066|20120430|448
SO48068|20120430|407
SO48069|20120430|448
SO48069|20120430|399
SO48069|20120430|401
SO48069|20120430|447
SO48071|20120430|393
SO48071|20120430|395
SO48071|20120430|399
SO48071|20120430|397
SO48071|20120430|396
SO48075|20120430|407
SO48076|20120430|448
SO48076|20120430|399
SO48076|20120430|401
SO48077|20120430|447
SO48077|20120430|448
SO48080|20120430|448
SO48080|20120430|447
SO48080|20120430|407
SO48089|20120430|448
SO48089|20120430|447
SO48089|20120430|401
SO48089|20120430|399
SO48092|20120430|394
SO48092|20120430|391
SO48289|20120530|407
SO48292|20120530|399
SO48292|20120530|401
SO48293|20120530|399
SO48293|20120530|401
SO48295|20120530|447
SO48295|20120530|407
SO48295|20120530|448
SO48296|20120530|447
SO48296|20120530|448
SO48299|20120530|391
SO48299|20120530|396
SO48299|20120530|393
SO48299|20120530|448
SO48299|20120530|399
SO48299|20120530|395
SO48299|20120530|447
SO48303|20120530|397
SO48306|20120530|391
SO48306|20120530|396
SO48306|20120530|448
SO48306|20120530|399
SO48306|20120530|395
SO48306|20120530|393
SO48306|20120530|397
SO48306|20120530|447
SO48307|20120530|447
SO48307|20120530|448
SO48307|20120530|407
SO48310|20120530|407
SO48311|20120530|447
SO48311|20120530|407
SO48311|20120530|448
SO48317|20120530|448
SO48317|20120530|407
SO48318|20120530|399
SO48318|20120530|447
SO48318|20120530|448
SO48318|20120530|401
SO48320|20120530|447
SO48321|20120530|448
SO48321|20120530|401
SO48325|20120530|448
SO48325|20120530|447
SO48326|20120530|407
SO48327|20120530|407
SO48328|20120530|396
SO48328|20120530|395
SO48328|20120530|399
SO48328|20120530|397
SO48328|20120530|393
SO48330|20120530|407
SO48333|20120530|399
SO48336|20120530|407
SO48336|20120530|448
SO48336|20120530|447
SO48339|20120530|448
SO48339|20120530|447
SO48341|20120530|399
SO48341|20120530|396
SO48341|20120530|393
SO48341|20120530|395
SO48341|20120530|447
SO48341|20120530|391
SO48341|20120530|397
SO48341|20120530|448
SO48347|20120530|396
SO48347|20120530|448
SO48347|20120530|394
SO48347|20120530|447
SO48347|20120530|397
SO48347|20120530|391
SO48347|20120530|393
SO48347|20120530|399
SO48349|20120530|407
SO48349|20120530|448
SO48349|20120530|447
SO48350|20120530|401
SO48350|20120530|399
SO48351|20120530|401
SO48353|20120530|394
SO48356|20120530|395
SO48356|20120530|393
SO48356|20120530|397
SO48356|20120530|391
SO48356|20120530|396
SO48357|20120530|447
SO48359|20120530|448
SO48359|20120530|447
SO48362|20120530|393
SO48363|20120530|447
SO48363|20120530|448
SO48363|20120530|407
SO48369|20120530|447
SO48369|20120530|448
SO48370|20120530|399
SO48370|20120530|401
SO48373|20120530|401
SO48375|20120530|397
SO48375|20120530|396
SO48375|20120530|399
SO48375|20120530|391
SO48375|20120530|395
SO48375|20120530|393
SO48375|20120530|448
SO48375|20120530|447
SO48378|20120530|448
SO48378|20120530|447
SO48380|20120530|397
SO48380|20120530|399
SO48380|20120530|396
SO48380|20120530|391
SO48380|20120530|395
SO48380|20120530|394
SO48382|20120530|394
SO48384|20120530|393
SO48384|20120530|399
SO48384|20120530|396
SO48384|20120530|397
SO48384|20120530|391
SO48384|20120530|395
SO48389|20120530|399
SO48389|20120530|391
SO48389|20120530|397
SO48389|20120530|393
SO48389|20120530|396
SO48389|20120530|395
SO48389|20120530|394
SO48392|20120530|448
SO48392|20120530|447
SO48392|20120530|407
SO48393|20120530|407
SO48395|20120530|448
SO48395|20120530|447
SO48395|20120530|399
SO48395|20120530|401
SO48396|20120530|397
SO48396|20120530|396
SO48396|20120530|393
SO48396|20120530|391
SO48396|20120530|395
SO48397|20120530|395
SO48397|20120530|393
SO48397|20120530|399
SO48397|20120530|397
SO48397|20120530|396
SO48397|20120530|391
SO48730|20120630|399
SO48736|20120630|399
SO48739|20120630|399
SO48744|20120630|399
SO48744|20120630|395
SO48744|20120630|397
SO48744|20120630|393
SO48745|20120630|399
SO48745|20120630|447
SO48745|20120630|395
SO48745|20120630|393
SO48745|20120630|448
SO48746|20120630|399
SO48750|20120630|448
SO48750|20120630|447
SO48753|20120630|399
SO48754|20120630|393
SO48754|20120630|397
SO48754|20120630|399
SO48754|20120630|448
SO48754|20120630|447
SO48755|20120630|399
SO48758|20120630|447
SO48758|20120630|395
SO48758|20120630|396
SO48758|20120630|393
SO48758|20120630|397
SO48758|20120630|448
SO48760|20120630|399
SO48761|20120630|447
SO48761|20120630|448
SO48763|20120630|448
SO48763|20120630|447
SO48765|20120630|399
SO48766|20120630|448
SO48766|20120630|447
SO48767|20120630|399
SO48768|20120630|399
SO48769|20120630|448
SO48769|20120630|447
SO48770|20120630|399
SO48771|20120630|448
SO48771|20120630|447
SO48776|20120630|393
SO48776|20120630|395
SO48776|20120630|399
SO48778|20120630|448
SO48778|20120630|396
SO48778|20120630|399
SO48778|20120630|393
SO48778|20120630|397
SO48778|20120630|395
SO48786|20120630|447
SO48786|20120630|448
SO48791|20120630|448
SO48791|20120630|447
SO49040|20120731|397
SO49040|20120731|393
SO49040|20120731|399
SO49040|20120731|395
SO49053|20120731|448
SO49053|20120731|395
SO49053|20120731|447
SO49053|20120731|399
SO49053|20120731|393
SO49053|20120731|397
SO49058|20120731|447
SO49058|20120731|448
SO49062|20120731|397
SO49062|20120731|447
SO49062|20120731|448
SO49062|20120731|395
SO49062|20120731|399
SO49066|20120731|448
SO49066|20120731|447
SO49069|20120731|448
SO49069|20120731|447
SO49078|20120731|396
SO49085|20120731|399
SO49085|20120731|393
SO49085|20120731|397
SO49085|20120731|396
SO49085|20120731|395
SO49092|20120731|393
SO49092|20120731|396
SO49092|20120731|397
SO49092|20120731|399
SO49092|20120731|448
SO49092|20120731|447
SO49093|20120731|395
SO49093|20120731|399
SO49093|20120731|396
SO49093|20120731|393
SO49095|20120731|399
SO49100|20120731|447
SO49100|20120731|448
SO49101|20120731|393
SO49101|20120731|395
SO49101|20120731|397
SO49101|20120731|447
SO49101|20120731|448
SO49105|20120731|395
SO49105|20120731|397
SO49105|20120731|396
SO49105|20120731|399
SO49107|20120731|396
SO49113|20120731|447
SO49113|20120731|393
SO49113|20120731|399
SO49113|20120731|397
SO49113|20120731|448
SO49113|20120731|395
SO49117|20120731|397
SO49117|20120731|396
SO49117|20120731|393
SO49117|20120731|399
SO49118|20120731|447
SO49118|20120731|448
SO49124|20120731|399
SO49125|20120731|396
SO49125|20120731|393
SO49125|20120731|399
SO49125|20120731|397
SO49129|20120731|396
SO49129|20120731|447
SO49129|20120731|395
SO49129|20120731|448
SO49129|20120731|393
SO49129|20120731|399
SO49129|20120731|397
SO49132|20120731|399
SO49138|20120731|399
SO49140|20120731|447
SO49146|20120731|399
SO49149|20120731|448
SO49149|20120731|396
SO49149|20120731|447
SO49149|20120731|399
SO49149|20120731|393
SO49149|20120731|397
SO49149|20120731|395
SO49151|20120731|399
SO49152|20120731|395
SO49152|20120731|399
SO49152|20120731|397
SO49152|20120731|393
SO49152|20120731|396
SO49157|20120731|399
SO49158|20120731|447
SO49158|20120731|448
SO49166|20120731|399
SO49170|20120731|396
SO49450|20120828|399
SO49457|20120828|399
SO49464|20120828|393
SO49464|20120828|397
SO49464|20120828|395
SO49464|20120828|396
SO49464|20120828|447
SO49464|20120828|399
SO49464|20120828|448
SO49467|20120828|399
SO49468|20120828|399
SO49472|20120828|397
SO49472|20120828|393
SO49472|20120828|395
SO49473|20120828|447
SO49473|20120828|448
SO49479|20120828|447
SO49479|20120828|448
SO49481|20120828|447
SO49481|20120828|393
SO49481|20120828|399
SO49481|20120828|448
SO49481|20120828|395
SO49481|20120828|397
SO49483|20120828|395
SO49483|20120828|397
SO49483|20120828|399
SO49484|20120828|448
SO49484|20120828|396
SO49484|20120828|393
SO49484|20120828|397
SO49484|20120828|395
SO49484|20120828|447
SO49490|20120828|448
SO49490|20120828|447
SO49492|20120828|399
SO49495|20120828|399
SO49498|20120828|447
SO49498|20120828|448
SO49501|20120828|396
SO49501|20120828|399
SO49501|20120828|395
SO49501|20120828|448
SO49501|20120828|393
SO49501|20120828|447
SO49501|20120828|397
SO49503|20120828|393
SO49503|20120828|399
SO49512|20120828|399
SO49513|20120828|399
SO49515|20120828|395
SO49515|20120828|397
SO49515|20120828|399
SO49515|20120828|393
SO49516|20120828|396
SO49518|20120828|447
SO49518|20120828|448
SO49521|20120828|397
SO49521|20120828|395
SO49521|20120828|396
SO49521|20120828|399
SO49521|20120828|393
SO49523|20120828|448
SO49523|20120828|447
SO49532|20120828|399
SO49533|20120828|393
SO49533|20120828|447
SO49533|20120828|397
SO49533|20120828|395
SO49533|20120828|448
SO49533|20120828|399
SO49538|20120828|447
SO49538|20120828|448
SO49540|20120828|395
SO49540|20120828|399
SO49540|20120828|393
SO49540|20120828|397
SO49540|20120828|396
SO49541|20120828|397
SO49541|20120828|395
SO49541|20120828|396
SO49541|20120828|393
SO49541|20120828|399
SO49822|20120928|399
SO49822|20120928|448
SO49822|20120928|401
SO49822|20120928|447
SO49825|20120928|401
SO49825|20120928|399
SO49826|20120928|401
SO49826|20120928|399
SO49826|20120928|448
SO49826|20120928|447
